part_id,show,part_number,part_brand,subcategory,part_image,family,belt_type,belt_length,pitch,thickness,top_width,ingress_protection,certifications,nema_rating,temperature_rating
ADD417FA-3E55-4404-A755-B9A398EE7525,,P464-5VZ630,CARRIER,,,,,,,,,,,,
ADE67207-E0AD-4D17-870B-E02DC9CC7962,,71-17033-54,RUUD,,,,,,,,,,,,
AE340540-5193-4BE7-A92A-794E4E550C73,,WW42X27,TRANE,,,,,,,,,,,,
AE717D51-0311-406C-9689-73323F78CBDF,,P464-5VX750,CARRIER,,,,,,,,,,,,
AE94B74F-F6D4-46AB-B36B-6CDC9F9DAFFD,,KR30AE039,CARRIER,,,,,,,,,,,,
AEC3AECB-E261-4DE8-8653-EAA7DDDF3069,,S1-02807430000,YORK UPG,,,,,,,,,,,,
AEE5B425-6729-4C5C-87BE-1E8861F76DFB,,5H59828A43,MODINE,,,,,,,,,,,,
AF22BCC9-590B-49BF-950B-41056BE30C67,,KR20BA063,CARRIER,,,,,,,,,,,,
AF5D5165-0498-4B60-9DBA-5C052BAFA303,,1171811,HEIL,,,,,,,,,,,,
AF82BC53-6510-4496-812D-550000FD0C22,,P464-3V500,CARRIER,,,,,,,,,,,,
AF9B85F8-F921-4EBE-AB98-CF0123EC1DDC,,KR29QA067,CARRIER,,,,,,,,,,,,
AFAA3305-E585-4680-8A45-CB23562FC2F4,,P463-AX35,CARRIER,,,,,,,,,,,,
AFD1A6AE-80F3-4BEE-AD38-08AD67C1D026,,714043822,HEIL,,,,,,,,,,,,
AFD8AE34-C4A7-43D2-8C34-9B7A7E057EE0,,KR29AF060,CARRIER,,,,,,,,,,,,
B008E0A1-D77D-4FBF-A821-52EF313C7565,,0164L00008,GOODMAN,V-BELT,,,,,,,,,,,
B02238B1-E20B-4A74-9FC6-17FAA34A9FFA,,P-8-5060,LENNOX,,,,,,,,,,,,
B03CB7BB-5F5E-476C-B747-D3075DCF02B2,,AA06BS228,CARRIER,,,,,,,,,,,,
B0823F63-A1FE-4F6D-B98F-93ABB93D78C8,,71-40438-46,MCQUAY,,,,,,,,,,,,
B0A0A8F2-926D-47FA-AB3F-E143A2C6B750,,B-85,,,,,,,,,,,,,
B0C19A1E-83C6-4805-A312-0705BCF3A98E,,P462-4L420,CARRIER,,,,,,,,,,,,
B113731C-7113-408C-81EC-14546B84FC19,,BLL00417,TRANE,,,,,,,,,,,,
B1336F1A-7178-4B4C-B2FC-54FAC7505D33,,R0115307,AMANA,V-BELT,,,,,,,,,,,
B14486AF-8C4F-43E1-B3CB-266DB0B9FD09,,71-17033-48,THERMAL ZONE,,,,,,,,,,,,
B14C7F7A-D5D6-46F6-9C2C-53F76339128D,,71-40438-29,RHEEM,,,,,,,,,,,,
B1580C38-B7A4-4B2C-B919-5C5DC4D6380F,,S1-02808176000,YORK UPG,,,,,,,,,,,,
B16EDC0A-4575-4CF8-B2DC-B149BEDFA45E,,FP10163,AMANA,V-BELT,,,,,,,,,,,
B17145CD-EAE7-4A16-BB46-B2505EAD3A8D,,WG42X2,TRANE,,,,,,,,,,,,
B19421B3-E1C8-4AF5-9DD5-0E83666A9747,,P463-A40,BRYANT,,,,,,,,,,,,
B19BAB95-3964-4D67-9C3B-20BDEB81F092,,71-40438-28,HEIL,,,,,,,,,,,,
B19C2012-BCEC-4925-B68C-357D0E37B385,,B-82,,,,,,,,,,,,,
B19DC2E7-86A2-42A8-8E1D-6D125A44AE6C,,5601-007,BARD,,,,,,,,,,,,
B1D185E2-CFE5-4475-8DAF-6A2427E26FED,,71-17033-57,HEIL,,,,,,,,,,,,
B1DAE102-7413-4692-9313-C6D73C41A84C,,2101350,COMFORT,,,,,,,,,,,,
B200D227-67B0-4BEF-B1E8-ECE68207F707,,P463-B84,CARRIER,,,,,,,,,,,,
B22DE915-9246-4F79-AA0B-02EE86666D04,,71-40438-20,RHEEM,,,,,,,,,,,,
B24F364A-9138-4538-BC01-7FEB0768E5A1,,R1000018,AMANA,V-BELT,,,,,,,,,,,
B24F5337-06ED-4B6E-B7A2-3B5F89D80344,,50F82,LENNOX,,,,,,,,,,,,
B25FA8E4-DBFD-4297-8658-7C6176B2C54D,,43F98,LENNOX,,,,,,,,,,,,
B264C7EE-7ABD-4E8D-8E7A-546A9321AA7F,,T4-6,LENNOX,,,,,,,,,,,,
B265731B-B641-45D3-A09D-974732EE077D,,15493,REZNOR,,,,,,,,,,,,
B2AAC25F-FE7E-4E0A-86A0-A0F86985C3B0,,S1-02812003000,YORK UPG,,,,,,,,,,,,
B2B8FDD7-161E-46A9-9204-C1A227ADB3B9,,5V125,CARRIER,,,,,,,,,,,,
B2BA7FA4-1BC1-4C42-A667-AB833EB60548,,WW42X10,TRANE,,,,,,,,,,,,
B30B32A1-C5E4-4671-90EF-8598ACE2D9B3,,2100100,HEIL,,,,,,,,,,,,
B363CE16-C1BE-44FD-9D66-1F813D402727,,C5252411,AMANA,V-BELT,,,,,,,,,,,
B39A08B5-4D4E-4119-BAD2-36D3B09A59A5,,P463-B124,CARRIER,,,,,,,,,,,,
B3A0BD4A-2187-4F8A-8258-2A5EE2CDFFE0,,KR29BF120,CARRIER,,,,,,,,,,,,
B3C337A2-AE8E-4802-B722-06EF3281AF09,,63K91,ALLIED,,,,,,,,,,,,
B3DE8D82-C585-4216-92AD-764525F4ACE8,,KR29BF084,CARRIER,,,,,,,,,,,,
B405D750-1523-4550-AEB5-45ED333A0CA1,,01081A004,ARMSTRONG,,,,,,,,,,,,
B4273735-48FE-40C0-B687-26C3F1B07975,,V0000073,TRANE,,,,,,,,,,,,
B42F1391-DDC8-456D-A4DF-41C60FCC37D6,,013-A-199,KOLDWAVE,,,,,,,,,,,,
B4504E28-A9B7-4373-8D50-4E51DDFADA1C,,FP1098,AMANA,V-BELT,,,,,,,,,,,
B4578B11-4ADA-45C7-A8F5-FF955DBDA686,,71-40438-44,RHEEM,,,,,,,,,,,,
B458B975-28B6-4ECA-AC54-9DDFDE06B79A,,00107A018,ARMSTRONG,,,,,,,,,,,,
B471106D-A99D-4DE8-9EB7-946C1E506945,,5601-5506,WEATHERKING,,,,,,,,,,,,
B495F181-1E7E-490F-BBB2-4C29057106A1,,R1000017,AMANA,V-BELT,,,,,,,,,,,
B4A1EA3A-CF78-447A-956C-9CF194026438,,B-204,,,,,,,,,,,,,
B4AE056E-F32F-4115-808B-80668EFC8DA0,,KR29QA125,CARRIER,,,,,,,,,,,,
B4B75363-8B4C-4B80-BE68-AA268EF77866,,P464-5VX570,CARRIER,,,,,,,,,,,,
B4BCEBD6-0743-4CB9-B85D-A8DEB118E29A,,BLL00007,TRANE,,,,,,,,,,,,
B4C0125A-494E-4A23-B935-0D2BF7FA6FF4,,01081A018,BARD,,,,,,,,,,,,
B4CFB99A-425C-4A20-AB1E-715CFB17E8F8,,A463-A54,CARRIER,,,,,,,,,,,,
B5043A18-6C04-4079-8205-C8AAF4F425DF,,B-194,,,,,,,,,,,,,
B56BB459-5789-48DE-B54D-FB7BFBFA1D7C,,A-43,CARRIER,,,,,,,,,,,,
B56CBC16-7860-4540-A479-2195BA3E5338,,25P08,LENNOX,,,,,,,,,,,,
B57AD812-E5F7-4177-9619-F7CEAF174C79,,37C41,ALLIED,,,,,,,,,,,,
B598BC90-ACF3-4034-8814-981F1CB7C84E,,1695041,ARCOAIRE,,,,,,,,,,,,
B5CA269F-6533-49A0-B27D-A8A886224705,,B0000480,TRANE,,,,,,,,,,,,
B5DE9F34-CB34-4A23-9528-3A194C625ED2,,KR29QA058,CARRIER,,,,,,,,,,,,
B5FD7C39-5002-41C5-82E4-19087DA8C8A3,,50HJ480017,CARRIER,,,,,,,,,,,,
B5FE5A74-3FF2-433B-A7B3-E500164CE57B,,P463-BX73,CARRIER,,,,,,,,,,,,
B6117E76-BBC9-4AD4-97A8-D6D8AC5B2557,,43F94,LENNOX,,,,,,,,,,,,
B613FE85-BCEB-4D00-BC77-4B764380C936,,S1-02812367000,YORK UPG,,,,,,,,,,,,
B6409D34-5BB0-41F0-932D-F95E75284B81,,62M680180,CARRIER,,,,,,,,,,,,
B66B8E1B-5E4C-4559-A2A7-5F8028A23EB7,,B-96,,,,,,,,,,,,,
B66ECD0F-C09F-47E8-963C-37274FCF0A9D,,Z03F010,DETTSON,,,,,,,,,,,,
B683DCD7-AF12-4831-8B5E-CEDC80A7FF76,,P-8-2896,LENNOX,,,,,,,,,,,,
B69A1E19-2191-4FC1-9B1D-57E977506EEB,,20-2035,LUX,,,,,,,,,,,,
B6C0DF0A-7126-4BAD-8D93-1616786A3D1C,,P-8-2334,LENNOX,,,,,,,,,,,,
B6DC65B7-CA7D-44F7-A2C5-94C623C90F99,,890-006,FLORIDA HEAT PUMP,,,,,,,,,,,,
B6F60E91-216A-4EF9-961F-7220E4836B84,,18640025,STERLING,,,,,,,,,,,,
B73A1CD5-1C87-412D-A32E-07787669D477,,1061135,,,,,,,,,,,,,
B73F2FAE-3336-473B-A075-CF21704E70E0,,KR30AE063,CARRIER,,,,,,,,,,,,
B7534165-814B-401A-B58C-BB11F96B7362,,98G71,ALLIED,,,,,,,,,,,,
B75CF151-0C52-452B-9DEC-4B4A8EFC5AF3,,WW42X5,TRANE,,,,,,,,,,,,
B7AA43C0-2400-469A-AD60-5B79EA16F13E,,39H97,LENNOX,,,,,,,,,,,,
B7AF0351-B3BC-4CF3-80C0-09D9B7C14406,,685402-08,CARRIER,,,,,,,,,,,,
B83298E6-1D2F-41B9-89F0-50645DBCB7D2,,KR30BE050,CARRIER,,,,,,,,,,,,
B85F2BD7-9854-49A5-A920-0E81B2CF8895,,B-222,,,,,,,,,,,,,
B878BFE8-87B8-4B39-A91F-1594E2F0E805,,B024,,,,,,,,,,,,,
B87B33B0-5CED-433B-B81D-67EDD67CBD23,,50DK480174,CARRIER,,,,,,,,,,,,
B914F23B-939F-46E4-927B-3E4EB1BFA123,,B0000282,TRANE,,,,,,,,,,,,
B920262D-E7AB-4326-9F18-DDBBCA5FAD61,,B0000006,TRANE,,,,,,,,,,,,
B922E8B2-6E5E-4A88-BE15-383D88D4F2F3,,20-2037,LUX,V-BELT,,,,,,,,,,,
B93A0587-601D-45DF-A9EB-7E5CBDBCD0AD,,49K69,ALLIED,,,,,,,,,,,,
B9513DC6-29B4-4702-8FBD-97CB4D6F55E5,,5601-5502,WEATHERKING,,,,,,,,,,,,
B9746A76-9DA1-4330-90F1-128BA2E7964E,,B0000121,TRANE,,,,,,,,,,,,
B9AB2410-9A6F-4CB9-8E11-641B70D69DA7,,80838,REZNOR,,,,,,,,,,,,
B9AC7A50-A328-4448-A97A-3A3CD89C9BA4,,92277,REZNOR,,,,,,,,,,,,
B9EED037-1FF4-405E-994D-368E46CD5586,,KR30AE047,CARRIER,,,,,,,,,,,,
BA623EAD-EA6E-4569-909B-8DCE78D81615,,3V750,CARRIER,,,,,,,,,,,,
BAD7A1F5-4547-44F5-BA40-FE95E9FF5C0E,,92319,REZNOR,,,,,,,,,,,,
BAE7C9C0-D593-41AD-99B1-FFC2BF3E1FFA,,1171513,HEIL,,,,,,,,,,,,
BAF3057B-B412-4193-9C29-28C9C99DF80B,,5H59828A44,MODINE,,,,,,,,,,,,
BB159F91-9DB2-4E82-9AED-7426D5A52CF0,,15Y09,CARRIER,,,,,,,,,,,,
BB6EA527-A76F-45B4-9898-FD28D55F57CF,,P464-5VX1120,CARRIER,,,,,,,,,,,,
BB75BC50-80AC-4F7F-AF3F-1F627708A252,,92217,LENNOX,,,,,,,,,,,,
BB8EE1AD-8429-4A55-9361-15C3404E8D43,,25P07,LENNOX,,,,,,,,,,,,
BB8FB65E-B8DD-4F71-B883-B9F94FADE237,,71-40438-54,MCQUAY,,,,,,,,,,,,
BBBAA161-ECC9-4B06-B84A-F665880C798C,,A-45,CARRIER,,,,,,,,,,,,
BBC2C177-1F17-4937-A5BE-0D90DDED1A70,,21064014,FRIEDRICH,,,,,,,,,,,,
BBC85850-A269-4832-A94C-50EFF34B62A0,,P-8-2980,LENNOX,,,,,,,,,,,,
BBE09EB4-1176-4C3F-881C-8B2DA41ABCA1,,WW42X38,TRANE,,,,,,,,,,,,
BC03B1FC-43B6-41E8-98BE-77B0060F48FA,,71-40438-28,WEATHERKING,,,,,,,,,,,,
BC11D0FB-B5A7-4C49-9611-F62FAE870728,,P462-4L510,CARRIER,,,,,,,,,,,,
BC53E7B2-765E-40B9-8C80-712680343D45,,FH1514,MUNTERS,,,,,,,,,,,,
BC594C18-FCE6-4496-99F0-875552F3E95A,,B0000023,TRANE,,,,,,,,,,,,
BC60E33B-E04B-4B86-8CD1-5D49274EC92A,,P464-3VX560,CARRIER,,,,,,,,,,,,
BC75D78B-97FC-4E89-B4C5-7D0DDBCDE941,,S1-02808177000,YORK UPG,,,,,,,,,,,,
BC844D5A-E75B-47DA-893B-65B4E6970474,,S1-02812036700,YORK UPG,,,,,,,,,,,,
BC95E1E3-CE57-48BE-A5CE-AA16BDA87684,,50DK480475,CARRIER,,,,,,,,,,,,
BCA57221-2884-473A-AFD0-0887F63FC031,,71-40438-32,HEIL,,,,,,,,,,,,
BCA9E7A1-3E88-4926-B65C-C12A3ABDA3E1,,KR30AE033,CARRIER,,,,,,,,,,,,
BCD68963-9D46-4B5D-BC66-043252AA3BEF,,BLL00021,TRANE,,,,,,,,,,,,
BCEF0D74-769F-4BC4-B1FD-F42BBD8A559A,,013-A-222,KOLDWAVE,,,,,,,,,,,,
BCF09CAE-4BC7-4876-8A97-AB3CBBB2AC69,,KR29AF051,CARRIER,,,,,,,,,,,,
BCF57B80-7FBE-4CB0-98CC-F0B94511A4D2,,S1-02639185000,YORK UPG,,,,,,,,,,,,
BCFB7516-DD3C-4F6B-9A45-F7FC2FF07A01,,5601-42,WEATHERKING,,,,,,,,,,,,
BD0D6DAE-7CC2-4BFA-B54D-43FD2335F0D4,,92237,REZNOR,,,,,,,,,,,,
BD316CE8-8F05-4C3D-8B33-6722633E7476,,71-17033-43,RHEEM,,,,,,,,,,,,
BD43F450-8797-4AA2-969D-DC0F45271E49,,20-2045,LUX,V-BELT,,,,,,,,,,,
BD7130E5-6933-4D82-B925-6349D1C303D4,,FCL136,AMANA,V-BELT,,,,,,,,,,,
BD75A7CF-535D-4B24-A973-285F169D4D53,,S1-02804405000,YORK UPG,,,,,,,,,,,,
BD84C9A8-A557-45E5-B2A2-3CADD1EECA20,,50HJ484225,CARRIER,,,,,,,,,,,,
BDB2D480-3330-44DF-A8FC-0A6DE4A68B5F,,50DK480480,CARRIER,,,,,,,,,,,,
BDB889C3-802C-435B-A6EF-76970459E53A,,2100090,ARCOAIRE,,,,,,,,,,,,
BE62C5BD-2AEE-4565-BA7D-D12FC4B495D0,,S1-02638075011,YORK UPG,,,,,,,,,,,,
BE7053EA-750F-45C6-B4D3-3E6176162778,,P464-5VX1230,CARRIER,,,,,,,,,,,,
BE863D1C-F7FA-4AF0-9E68-A8BE498F86CE,,78L53,ALLIED,,,,,,,,,,,,
BECF11AE-2489-473D-8AAD-D9C397B91D3C,,S1-02807181000,YORK UPG,,,,,,,,,,,,
BF061D58-ECF9-4AC1-92D2-562ED5BCEBEC,,S1-02638075030,YORK UPG,,,,,,,,,,,,
BF100A6A-820B-4FB7-B0AD-1D78996D731A,,S1-02804398000,YORK UPG,,,,,,,,,,,,
BF17DF4D-0356-4863-A1CE-ACBB5D8AB67D,,KR30BE100,CARRIER,,,,,,,,,,,,
BF36C7BD-47B6-49FD-A9A3-6D7519275564,,S1-02807191000,YORK UPG,,,,,,,,,,,,
BF3F3ABE-FD7A-483D-A497-0E9CC7539B0E,,S1-02808254000,YORK UPG,,,,,,,,,,,,
BF8329B9-4786-431D-8E28-FB7370D78857,,8620-196,BARD,,,,,,,,,,,,
BFE353AB-37CC-4078-B46F-5E8505A9AD4A,,KR29QA093,CARRIER,,,,,,,,,,,,
C03CF0F1-CEF7-446C-9B37-CA347FA554A2,,92276,REZNOR,,,,,,,,,,,,
C050F264-DEAC-4A96-AFA2-468FB5F22AE6,,P464-5VX1400,CARRIER,,,,,,,,,,,,
C0884CF2-425C-4462-8E31-6A9FD9805F65,,P463-AX38,CARRIER,,,,,,,,,,,,
C096B240-9D53-4DF9-89AE-7C850B2796CF,,2102043,COMFORT,,,,,,,,,,,,
C0B77AA9-C549-4005-920C-822B7B60E526,,65403,REZNOR,,,,,,,,,,,,
C0D56B68-972C-4A60-8ED7-7065B87C3A5B,,B0001097,TRANE,,,,,,,,,,,,
C0EA32CE-A63F-4B5C-A692-81224B2506C2,,50HJ480094,BRYANT,,,,,,,,,,,,
C13B17E4-953A-466C-ACBF-C36F26AE064A,,50HJ480130,CARRIER,,,,,,,,,,,,
C1736DCA-3D61-4152-9BE7-80BC9620A33A,,P464-5VX1180,CARRIER,,,,,,,,,,,,
C17F632E-DDBF-4082-8408-249ADAA2748F,,KR20AA051,CARRIER,,,,,,,,,,,,
C1814BEF-C67A-4C27-96AC-7D006367C2DA,,71-17033-38,RHEEM,,,,,,,,,,,,
C18EC973-62F4-4D92-B982-51179DA42BE5,,71-17033-54,HEAT CONTROLLER,,,,,,,,,,,,
C1CDBB94-0A0D-4747-B8A6-594EE106C19C,,1171528,HEIL,,,,,,,,,,,,
C1F2DD99-7551-4DAA-8919-9C942AD63A75,,3L500,TRANE,,,,,,,,,,,,
C2061AE7-7DEB-42EE-A80C-D7205B784CA7,,71-17033-36,RHEEM,,,,,,,,,,,,
C22E99E9-CB3E-4373-8366-92575393941C,,013-A-188,KOLDWAVE,,,,,,,,,,,,
C23E8A32-1242-4A16-A672-AABD41A9275B,,11040,,,,,,,,,,,,,
C25AEAE6-AAC2-4D46-850C-55F70B054974,,52966,AMANA,,,,,,,,,,,,
C279EA66-FBBB-48D2-8E04-EAC8ED2DFF1F,,71-17033-46,RHEEM,,,,,,,,,,,,
C29A2497-C17A-4F13-954A-B205C0FD7302,,S1-02812337000,YORK UPG,,,,,,,,,,,,
C3085429-8C69-4777-ACE0-3ECF5E2DF337,,S1-02812411700,YORK UPG,,,,,,,,,,,,
C328CD5E-E8D1-427E-9EA3-FFF869F597A5,,50HJ484226,CARRIER,,,,,,,,,,,,
C345FA24-0455-40A6-938E-51228CA664CB,,71-40235-42,MCQUAY,,,,,,,,,,,,
C3665D89-B0E6-4D9E-9A15-7B4D10FEB5D9,,16132,GOSHEN,,,,,,,,,,,,
C39AC32D-A7E2-45B3-9084-066C166C172F,,P-8-1681,LENNOX,,,,,,,,,,,,
C3B04F92-5CA5-4777-8EBF-C1CC83E8F337,,WW42X15,TRANE,,,,,,,,,,,,
C3B58DAB-59BE-4980-A631-384BBF8DAC19,,B-54,,,,,,,,,,,,,
C3E1C9F3-8D77-4F07-84C8-4F61837B87DC,,WY42X51,TRANE,,,,,,,,,,,,
C3E79AAD-145C-4574-A48A-DF3B3BD1BD97,,2102044,COMFORT,,,,,,,,,,,,
C42BF070-4ECE-4AFF-BB8E-F89842D41B7F,,WG42X27,TRANE,,,,,,,,,,,,
C4A920F8-A1D2-4FBC-95E9-F317CDB26373,,1149210,HEIL,,,,,,,,,,,,
C4C6C1BB-1E06-49A2-B55E-7094712DA4B7,,8733908364,BOSCH,,,,,,,,,,,,
C4E10829-E337-4709-B7E2-98193F285B63,,1063373,HEIL,,,,,,,,,,,,
C50546A3-91BA-4AD6-B10E-8EAD36F1A74C,,5601-5523,RHEEM,,,,,,,,,,,,
C5259F2E-EDBF-4654-B106-FD32E3057472,,71-17033-57,RHEEM,,,,,,,,,,,,
C527F12D-F434-4AC2-BFF1-48011FFB7669,,B0000025,TRANE,,,,,,,,,,,,
C57714A4-CAE4-4C19-A49C-5DA5627CDE52,,71-17033-49,HEIL,,,,,,,,,,,,
C581C50A-A2DE-4576-BF1C-9F8F3688B854,,71-40235-46,RHEEM,,,,,,,,,,,,
C58D65C3-396F-48F2-915E-1A9141A01E97,,P463-A40,CARRIER,,,,,,,,,,,,
C60589B1-54C1-4423-9467-6F35C5267C66,,68540207,CARRIER,,,,,,,,,,,,
C61F4541-AD53-47D5-8131-0B5A238266AD,,88K34,LENNOX,,,,,,,,,,,,
C62E5B51-2617-414A-867F-044FEFDD9FA8,,71-40438-16,RHEEM,,,,,,,,,,,,
C62E7012-F2FF-4070-A446-9961D9029538,,BLL00352,TRANE,,,,,,,,,,,,
C6368931-4F9A-46D5-AB24-2E3ED62600F9,,KR29BF045,CARRIER,,,,,,,,,,,,
C63B10DE-C7CC-41A1-99B0-588E4472F085,,AA06BS168,CARRIER,,,,,,,,,,,,
C66551C8-6BF2-4370-87D5-02D20903D596,,WG42X15,TRANE,,,,,,,,,,,,
C692C86E-AB08-48FF-9235-EC5381AFD5CC,,8101-5629,WEATHERKING,,,,,,,,,,,,
C6A73824-6257-4DB6-B698-8863E1F782B4,,92318,REZNOR,,,,,,,,,,,,
C6D00B78-D8E9-407A-9F43-36D003CC2262,,94068,CARRIER,,,,,,,,,,,,
C6E573DA-4E15-4E4C-98F8-A4E7EC0AAF5F,,39H96,LENNOX,,,,,,,,,,,,
C6FE49C8-AAC7-4C6D-9A61-7B68715CFB66,,P465-4L53,CARRIER,,,,,,,,,,,,
C7049136-29CC-42AB-9676-52FF8CA0F9BC,,S1-02808821000,YORK UPG,,,,,,,,,,,,
C71D961A-CBE5-4AC5-BFD4-8722422BCA13,,94013,CARRIER,,,,,,,,,,,,
C75DE420-B6B4-4303-9C46-6AAE89984635,,P463-B68,CARRIER,,,,,,,,,,,,
C7841132-E116-419D-9242-2B799927840C,,71-41764-01,RHEEM,,,,,,,,,,,,
C79095AA-160E-4D43-B5C6-30B6321AD414,,50DK480328,CARRIER,,,,,,,,,,,,
C799B33B-A591-4EAB-B955-E2C3D936901D,,0164L00010,GOODMAN,V-BELT,,,,,,,,,,,
C7A459F2-61E5-42B7-B41E-E48A6A5A2D3E,,P465-4L430,CARRIER,,,,,,,,,,,,
C7BC5332-51B6-4EF6-BC59-3A6180A78A4E,,50DK480133,CARRIER,,,,,,,,,,,,
C7C68F55-2719-4A33-ACBC-20790CFF4F9B,,WW42X4,TRANE,,,,,,,,,,,,
C858A77F-A301-4701-B110-F36E3F0C7C50,,B0000396,TRANE,,,,,,,,,,,,
C8655D8C-781E-4C1E-90FD-B10AB4EC8023,,WW42X22,TRANE,,,,,,,,,,,,
C881FD97-79C8-4A0F-9DD2-E66336CEC197,,B-197,,,,,,,,,,,,,
C8FCACAB-14D2-4713-98A3-7477143B37CE,,1071738,HEIL,,,,,,,,,,,,
C93547C9-BADA-4D46-B8A7-4D5E83C91EA7,,P-8-4389,LENNOX,,,,,,,,,,,,
C94B4720-34E9-46E7-8D88-DC359A4A03EC,,8101-5585,WEATHERKING,,,,,,,,,,,,
C96428BB-1C67-44B2-9EC4-39D1C1B9F159,,P-8-1036,LENNOX,,,,,,,,,,,,
C96F90AE-6636-45A2-9CB0-1FE03BAC83DD,,WG42X6,TRANE,,,,,,,,,,,,
C96FCB98-8AA4-496B-80FE-9800A5B87B29,,P-8-1691,LENNOX,,,,,,,,,,,,
C993CF2E-F4B8-4474-8565-71533AD2F639,,P463-AX33,CARRIER,,,,,,,,,,,,
C9AF96A7-838C-487D-8D69-A8E3AD80C1B2,,P-8-3410,LENNOX,,,,,,,,,,,,
C9CEDC02-E0CE-43F3-9EE2-5DED4542E31F,,P463-A51,CARRIER,,,,,,,,,,,,
CA3931D3-8A4C-4793-85C1-B39F8C701466,,S1-02812715700,YORK UPG,,,,,,,,,,,,
CA48E9F1-0873-4F6B-9136-C1C9DBD2210C,,1098475,HEIL,,,,,,,,,,,,
CA4FC5A8-33F5-4AFB-A69F-936FEE7BF3F0,,50HJ480042,CARRIER,,,,,,,,,,,,
CA9519E5-D9AC-4B4F-BED9-2028336D963A,,B0000684,TRANE,,,,,,,,,,,,
CA99D2EC-84D8-4165-9F6A-81C8B89FAD9C,,KR20AA057,CARRIER,,,,,,,,,,,,
CAF21E7C-7915-48DB-A974-FCFC80883BD5,,1170558,HEIL,,,,,,,,,,,,
CB060EB8-F6DF-4389-A68D-AA8BEF20612D,,P463-A33,BRYANT,,,,,,,,,,,,
CB09526C-4930-4BE6-9A3B-C826A3D6432F,,S1-02806088000,YORK UPG,,,,,,,,,,,,
CB263DC1-B226-4872-AB93-15E4A57B8A20,,65404,,,,,,,,,,,,,
CB391352-CCB8-4F5A-A6A8-1D69A72E2A89,,P464-5VX600,CARRIER,,,,,,,,,,,,
CB42C519-D27E-4FBB-AB58-46F1B652D1A2,,1171039,HEIL,,,,,,,,,,,,
CB45BE04-6F74-43AF-B876-ABFF993983A2,,50HJ480101,CARRIER,,,,,,,,,,,,
CB8DBBE5-D39D-4ADB-8712-DBDEEB60103A,,1065719,HEIL,,,,,,,,,,,,
CBE72109-8A32-4251-8415-B468EF61CC1A,,S1-02808243000,YORK UPG,,,,,,,,,,,,
CC09CDDA-98D0-4C74-8641-17D416C6F278,,16131,REZNOR,,,,,,,,,,,,
CC396A67-2232-4AB0-AF79-95E1F9D6F0E5,,B029,HEIL,,,,,,,,,,,,
CC7C74DD-845F-4A1C-B96F-8E9B33A32BA8,,PS-2699-37,CARRIER,,,,,,,,,,,,
CC8E4C7F-2C7E-4D6A-AA52-2E5CFA5B5B90,,WW42X54,TRANE,,,,,,,,,,,,
CCEBAFF8-8CFB-4FCE-95A9-ABCBF42FF14D,,25P13,LENNOX,,,,,,,,,,,,
CCEFFAF6-769D-4491-99C3-36D537F595CD,,50HJ480005,CARRIER,,,,,,,,,,,,
CCF88DF1-1F5D-4AA5-938F-B96E1D4B41A5,,P463-B90,CARRIER,,,,,,,,,,,,
CD08B23C-5AAC-4158-ADAF-96AEC63E425B,,P463-AX42,CARRIER,,,,,,,,,,,,
CD0AB5CD-A5A6-4E1B-99B9-B7259B40C13D,,P463-A67,CARRIER,,,,,,,,,,,,
CD118341-4067-4C49-9E6E-C3EBD45E00CF,,KR29QA112,CARRIER,,,,,,,,,,,,
CD3D84E3-0901-4572-8F83-6251A7D44017,,48NG680185,CARRIER,,,,,,,,,,,,
CD53A157-5818-4820-A666-421EA394EC39,,KR29BF051,CARRIER,,,,,,,,,,,,
CD85FEDB-DC54-47DF-A2B0-291C77E85876,,92225,REZNOR,,,,,,,,,,,,
CDD3F280-F4AF-411A-9890-36674214AC6D,,P-8-3408,LENNOX,,,,,,,,,,,,
CDE975A8-8E3D-487D-A954-9AF450BF29AE,,FH1530,MUNTERS,,,,,,,,,,,,
CE14383A-9959-4A3E-8942-FBC6916841AC,,31720,ESSICK,,,,,,,,,,,,
CE17D433-BD3C-4294-BCE6-2838FDDF42F4,,P301057A,GOETTL,,,,,,,,,,,,
CE2460D0-E5A0-40D6-B398-C0784A4B9337,,P463-A37,CARRIER,,,,,,,,,,,,
CEB69257-E738-4B92-B289-899D59817305,,36H25,LENNOX,,,,,,,,,,,,
CEF3E44B-9713-4E15-A31C-A67087529C95,,2100290,COMFORT,,,,,,,,,,,,
CF0B80BC-820D-4542-AB7B-1FBA5A8AC083,,KR29BF085,CARRIER,,,,,,,,,,,,
CF94E67B-08E5-4FA3-80C9-9B2F68E23EDA,,50HJ480095,CARRIER,,,,,,,,,,,,
CFA291F7-9BF9-4181-97BA-A6BF0861CBD6,,B-126,,,,,,,,,,,,,
CFA6B3CC-FF55-4F09-8272-EB9BA01FB6DB,,890-015,CARRIER,,,,,,,,,,,,
CFBDF734-8BAC-4086-9220-2919044B0126,,10655,,,,,,,,,,,,,
CFC455BB-02D2-4BCC-AA71-049E9B8A36F0,,P-8-124,ALLIED,,,,,,,,,,,,
CFC7D60B-187E-4620-88F9-AC0ED9BBB329,,P463-A65,CARRIER,,,,,,,,,,,,
CFDEDB7C-A71D-43B3-8E70-DAC9C67948AA,,B-217,,,,,,,,,,,,,
